 id_cliente |    nombre    | apellido | total_gastado | puesto 
      111192 | TP3_SB2026TP3_PRODUCTO_011192 | Bebidas    |       512.00
      111197 | TP3_SB2026TP3_PRODUCTO_011197 | Bebidas    |       697.00
      111217 | TP3_SB2026TP3_PRODUCTO_011217 | Bebidas    |      1437.00
      111222 | TP3_SB2026TP3_PRODUCTO_011222 | Bebidas    |      1622.00
      111227 | TP3_SB2026TP3_PRODUCTO_011227 | Bebidas    |      1807.00
      111252 | TP3_SB2026TP3_PRODUCTO_011252 | Bebidas    |      2732.00
      111257 | TP3_SB2026TP3_PRODUCTO_011257 | Bebidas    |      2917.00
      111262 | TP3_SB2026TP3_PRODUCTO_011262 | Bebidas    |      3102.00
      111267 | TP3_SB2026TP3_PRODUCTO_011267 | Bebidas    |      3287.00
      111272 | TP3_SB2026TP3_PRODUCTO_011272 | Bebidas    |      3472.00
      111277 | TP3_SB2026TP3_PRODUCTO_011277 | Bebidas    |      3657.00
      111282 | TP3_SB2026TP3_PRODUCTO_011282 | Bebidas    |      3842.00
      111307 | TP3_SB2026TP3_PRODUCTO_011307 | Bebidas    |      4767.00
      111312 | TP3_SB2026TP3_PRODUCTO_011312 | Bebidas    |      4952.00
      111352 | TP3_SB2026TP3_PRODUCTO_011352 | Bebidas    |      1931.00
      111357 | TP3_SB2026TP3_PRODUCTO_011357 | Bebidas    |      2116.00
      111362 | TP3_SB2026TP3_PRODUCTO_011362 | Bebidas    |      2301.00
      111367 | TP3_SB2026TP3_PRODUCTO_011367 | Bebidas    |      2486.00
      111392 | TP3_SB2026TP3_PRODUCTO_011392 | Bebidas    |      3411.00
      111397 | TP3_SB2026TP3_PRODUCTO_011397 | Bebidas    |      3596.00
      111402 | TP3_SB2026TP3_PRODUCTO_011402 | Bebidas    |      3781.00
      111407 | TP3_SB2026TP3_PRODUCTO_011407 | Bebidas    |      3966.00
      111412 | TP3_SB2026TP3_PRODUCTO_011412 | Bebidas    |      4151.00
      111417 | TP3_SB2026TP3_PRODUCTO_011417 | Bebidas    |      4336.00
      111437 | TP3_SB2026TP3_PRODUCTO_011437 | Bebidas    |       575.00
      111442 | TP3_SB2026TP3_PRODUCTO_011442 | Bebidas    |       760.00
      111447 | TP3_SB2026TP3_PRODUCTO_011447 | Bebidas    |       945.00
      111452 | TP3_SB2026TP3_PRODUCTO_011452 | Bebidas    |      1130.00
      111477 | TP3_SB2026TP3_PRODUCTO_011477 | Bebidas    |      2055.00
      111492 | TP3_SB2026TP3_PRODUCTO_011492 | Bebidas    |      2610.00
      111497 | TP3_SB2026TP3_PRODUCTO_011497 | Bebidas    |      2795.00
      111502 | TP3_SB2026TP3_PRODUCTO_011502 | Bebidas    |      2980.00
      111532 | TP3_SB2026TP3_PRODUCTO_011532 | Bebidas    |      4090.00
      111537 | TP3_SB2026TP3_PRODUCTO_011537 | Bebidas    |      4275.00
      111542 | TP3_SB2026TP3_PRODUCTO_011542 | Bebidas    |      4460.00
      111547 | TP3_SB2026TP3_PRODUCTO_011547 | Bebidas    |      4645.00
      111552 | TP3_SB2026TP3_PRODUCTO_011552 | Bebidas    |      4830.00
      111557 | TP3_SB2026TP3_PRODUCTO_011557 | Bebidas    |       514.00
      111577 | TP3_SB2026TP3_PRODUCTO_011577 | Bebidas    |      1254.00
      111582 | TP3_SB2026TP3_PRODUCTO_011582 | Bebidas    |      1439.00
      111587 | TP3_SB2026TP3_PRODUCTO_011587 | Bebidas    |      1624.00
      111617 | TP3_SB2026TP3_PRODUCTO_011617 | Bebidas    |      2734.00
      111622 | TP3_SB2026TP3_PRODUCTO_011622 | Bebidas    |      2919.00
      111627 | TP3_SB2026TP3_PRODUCTO_011627 | Bebidas    |      3104.00
      111632 | TP3_SB2026TP3_PRODUCTO_011632 | Bebidas    |      3289.00
      111637 | TP3_SB2026TP3_PRODUCTO_011637 | Bebidas    |      3474.00
      111642 | TP3_SB2026TP3_PRODUCTO_011642 | Bebidas    |      3659.00
      111672 | TP3_SB2026TP3_PRODUCTO_011672 | Bebidas    |      4769.00
      111677 | TP3_SB2026TP3_PRODUCTO_011677 | Bebidas    |      4954.00
      111712 | TP3_SB2026TP3_PRODUCTO_011712 | Bebidas    |      1748.00
      111717 | TP3_SB2026TP3_PRODUCTO_011717 | Bebidas    |      1933.00
      111722 | TP3_SB2026TP3_PRODUCTO_011722 | Bebidas    |      2118.00
      111727 | TP3_SB2026TP3_PRODUCTO_011727 | Bebidas    |      2303.00
      111757 | TP3_SB2026TP3_PRODUCTO_011757 | Bebidas    |      3413.00
      111762 | TP3_SB2026TP3_PRODUCTO_011762 | Bebidas    |      3598.00
      111767 | TP3_SB2026TP3_PRODUCTO_011767 | Bebidas    |      3783.00
      111772 | TP3_SB2026TP3_PRODUCTO_011772 | Bebidas    |      3968.00
      111777 | TP3_SB2026TP3_PRODUCTO_011777 | Bebidas    |      4153.00
      111797 | TP3_SB2026TP3_PRODUCTO_011797 | Bebidas    |      4893.00
      111802 | TP3_SB2026TP3_PRODUCTO_011802 | Bebidas    |       577.00
      111807 | TP3_SB2026TP3_PRODUCTO_011807 | Bebidas    |       762.00
      111812 | TP3_SB2026TP3_PRODUCTO_011812 | Bebidas    |       947.00
      111842 | TP3_SB2026TP3_PRODUCTO_011842 | Bebidas    |      2057.00
      111852 | TP3_SB2026TP3_PRODUCTO_011852 | Bebidas    |      2427.00
      111857 | TP3_SB2026TP3_PRODUCTO_011857 | Bebidas    |      2612.00
      111862 | TP3_SB2026TP3_PRODUCTO_011862 | Bebidas    |      2797.00
      111897 | TP3_SB2026TP3_PRODUCTO_011897 | Bebidas    |      4092.00
      111902 | TP3_SB2026TP3_PRODUCTO_011902 | Bebidas    |      4277.00
      111907 | TP3_SB2026TP3_PRODUCTO_011907 | Bebidas    |      4462.00
      111912 | TP3_SB2026TP3_PRODUCTO_011912 | Bebidas    |      4647.00
      111917 | TP3_SB2026TP3_PRODUCTO_011917 | Bebidas    |      4832.00
      111937 | TP3_SB2026TP3_PRODUCTO_011937 | Bebidas    |      1071.00
      111942 | TP3_SB2026TP3_PRODUCTO_011942 | Bebidas    |      1256.00
      111947 | TP3_SB2026TP3_PRODUCTO_011947 | Bebidas    |      1441.00
      111982 | TP3_SB2026TP3_PRODUCTO_011982 | Bebidas    |      2736.00
      111987 | TP3_SB2026TP3_PRODUCTO_011987 | Bebidas    |      2921.00
      111992 | TP3_SB2026TP3_PRODUCTO_011992 | Bebidas    |      3106.00
      111997 | TP3_SB2026TP3_PRODUCTO_011997 | Bebidas    |      3291.00
      112002 | TP3_SB2026TP3_PRODUCTO_012002 | Bebidas    |      3476.00
      112037 | TP3_SB2026TP3_PRODUCTO_012037 | Bebidas    |      4771.00
      112042 | TP3_SB2026TP3_PRODUCTO_012042 | Bebidas    |      4956.00
      112072 | TP3_SB2026TP3_PRODUCTO_012072 | Bebidas    |      1565.00
      112077 | TP3_SB2026TP3_PRODUCTO_012077 | Bebidas    |      1750.00
      112082 | TP3_SB2026TP3_PRODUCTO_012082 | Bebidas    |      1935.00
      112087 | TP3_SB2026TP3_PRODUCTO_012087 | Bebidas    |      2120.00
      112122 | TP3_SB2026TP3_PRODUCTO_012122 | Bebidas    |      3415.00
      112127 | TP3_SB2026TP3_PRODUCTO_012127 | Bebidas    |      3600.00
      112132 | TP3_SB2026TP3_PRODUCTO_012132 | Bebidas    |      3785.00
      112137 | TP3_SB2026TP3_PRODUCTO_012137 | Bebidas    |      3970.00
      112157 | TP3_SB2026TP3_PRODUCTO_012157 | Bebidas    |      4710.00
      112162 | TP3_SB2026TP3_PRODUCTO_012162 | Bebidas    |      4895.00
      112167 | TP3_SB2026TP3_PRODUCTO_012167 | Bebidas    |       579.00
      112172 | TP3_SB2026TP3_PRODUCTO_012172 | Bebidas    |       764.00
      112212 | TP3_SB2026TP3_PRODUCTO_012212 | Bebidas    |      2244.00
      112217 | TP3_SB2026TP3_PRODUCTO_012217 | Bebidas    |      2429.00
      112222 | TP3_SB2026TP3_PRODUCTO_012222 | Bebidas    |      2614.00
      112262 | TP3_SB2026TP3_PRODUCTO_012262 | Bebidas    |      4094.00
      112267 | TP3_SB2026TP3_PRODUCTO_012267 | Bebidas    |      4279.00
      112272 | TP3_SB2026TP3_PRODUCTO_012272 | Bebidas    |      4464.00
      112277 | TP3_SB2026TP3_PRODUCTO_012277 | Bebidas    |      4649.00
      112297 | TP3_SB2026TP3_PRODUCTO_012297 | Bebidas    |       888.00
      112302 | TP3_SB2026TP3_PRODUCTO_012302 | Bebidas    |      1073.00
      112307 | TP3_SB2026TP3_PRODUCTO_012307 | Bebidas    |      1258.00
      112347 | TP3_SB2026TP3_PRODUCTO_012347 | Bebidas    |      2738.00
      112352 | TP3_SB2026TP3_PRODUCTO_012352 | Bebidas    |      2923.00
      112357 | TP3_SB2026TP3_PRODUCTO_012357 | Bebidas    |      3108.00
      112362 | TP3_SB2026TP3_PRODUCTO_012362 | Bebidas    |      3293.00
      112402 | TP3_SB2026TP3_PRODUCTO_012402 | Bebidas    |      4773.00
      112407 | TP3_SB2026TP3_PRODUCTO_012407 | Bebidas    |      4958.00
      112432 | TP3_SB2026TP3_PRODUCTO_012432 | Bebidas    |      1382.00
      112437 | TP3_SB2026TP3_PRODUCTO_012437 | Bebidas    |      1567.00
      112442 | TP3_SB2026TP3_PRODUCTO_012442 | Bebidas    |      1752.00
      112447 | TP3_SB2026TP3_PRODUCTO_012447 | Bebidas    |      1937.00
      112487 | TP3_SB2026TP3_PRODUCTO_012487 | Bebidas    |      3417.00
      112492 | TP3_SB2026TP3_PRODUCTO_012492 | Bebidas    |      3602.00
      112497 | TP3_SB2026TP3_PRODUCTO_012497 | Bebidas    |      3787.00
      112517 | TP3_SB2026TP3_PRODUCTO_012517 | Bebidas    |      4527.00
      112522 | TP3_SB2026TP3_PRODUCTO_012522 | Bebidas    |      4712.00
      112527 | TP3_SB2026TP3_PRODUCTO_012527 | Bebidas    |      4897.00
      112532 | TP3_SB2026TP3_PRODUCTO_012532 | Bebidas    |       581.00
      112547 | TP3_SB2026TP3_PRODUCTO_012547 | Bebidas    |      1136.00
      112572 | TP3_SB2026TP3_PRODUCTO_012572 | Bebidas    |      2061.00
      112577 | TP3_SB2026TP3_PRODUCTO_012577 | Bebidas    |      2246.00
      112582 | TP3_SB2026TP3_PRODUCTO_012582 | Bebidas    |      2431.00
      112602 | TP3_SB2026TP3_PRODUCTO_012602 | Bebidas    |      3171.00
      112627 | TP3_SB2026TP3_PRODUCTO_012627 | Bebidas    |      4096.00
      112632 | TP3_SB2026TP3_PRODUCTO_012632 | Bebidas    |      4281.00
      112637 | TP3_SB2026TP3_PRODUCTO_012637 | Bebidas    |      4466.00
      112657 | TP3_SB2026TP3_PRODUCTO_012657 | Bebidas    |       705.00
      112662 | TP3_SB2026TP3_PRODUCTO_012662 | Bebidas    |       890.00
      112667 | TP3_SB2026TP3_PRODUCTO_012667 | Bebidas    |      1075.00
      112687 | TP3_SB2026TP3_PRODUCTO_012687 | Bebidas    |      1815.00
      112712 | TP3_SB2026TP3_PRODUCTO_012712 | Bebidas    |      2740.00
      112717 | TP3_SB2026TP3_PRODUCTO_012717 | Bebidas    |      2925.00
      112722 | TP3_SB2026TP3_PRODUCTO_012722 | Bebidas    |      3110.00
      112742 | TP3_SB2026TP3_PRODUCTO_012742 | Bebidas    |      3850.00
      112767 | TP3_SB2026TP3_PRODUCTO_012767 | Bebidas    |      4775.00
      112772 | TP3_SB2026TP3_PRODUCTO_012772 | Bebidas    |      4960.00
      112797 | TP3_SB2026TP3_PRODUCTO_012797 | Bebidas    |      1384.00
      112802 | TP3_SB2026TP3_PRODUCTO_012802 | Bebidas    |      1569.00
      112807 | TP3_SB2026TP3_PRODUCTO_012807 | Bebidas    |      1754.00
      112827 | TP3_SB2026TP3_PRODUCTO_012827 | Bebidas    |      2494.00
      112852 | TP3_SB2026TP3_PRODUCTO_012852 | Bebidas    |      3419.00
      112857 | TP3_SB2026TP3_PRODUCTO_012857 | Bebidas    |      3604.00
      112877 | TP3_SB2026TP3_PRODUCTO_012877 | Bebidas    |      4344.00
      112882 | TP3_SB2026TP3_PRODUCTO_012882 | Bebidas    |      4529.00
      112887 | TP3_SB2026TP3_PRODUCTO_012887 | Bebidas    |      4714.00
      112892 | TP3_SB2026TP3_PRODUCTO_012892 | Bebidas    |      4899.00
      112907 | TP3_SB2026TP3_PRODUCTO_012907 | Bebidas    |       953.00
      112912 | TP3_SB2026TP3_PRODUCTO_012912 | Bebidas    |      1138.00
      112937 | TP3_SB2026TP3_PRODUCTO_012937 | Bebidas    |      2063.00
      112942 | TP3_SB2026TP3_PRODUCTO_012942 | Bebidas    |      2248.00
      112962 | TP3_SB2026TP3_PRODUCTO_012962 | Bebidas    |      2988.00
      112967 | TP3_SB2026TP3_PRODUCTO_012967 | Bebidas    |      3173.00
      112992 | TP3_SB2026TP3_PRODUCTO_012992 | Bebidas    |      4098.00
      112997 | TP3_SB2026TP3_PRODUCTO_012997 | Bebidas    |      4283.00
      113017 | TP3_SB2026TP3_PRODUCTO_013017 | Bebidas    |       522.00
      113022 | TP3_SB2026TP3_PRODUCTO_013022 | Bebidas    |       707.00
      113027 | TP3_SB2026TP3_PRODUCTO_013027 | Bebidas    |       892.00
      113047 | TP3_SB2026TP3_PRODUCTO_013047 | Bebidas    |      1632.00
      113052 | TP3_SB2026TP3_PRODUCTO_013052 | Bebidas    |      1817.00
      113077 | TP3_SB2026TP3_PRODUCTO_013077 | Bebidas    |      2742.00
      113082 | TP3_SB2026TP3_PRODUCTO_013082 | Bebidas    |      2927.00
      113102 | TP3_SB2026TP3_PRODUCTO_013102 | Bebidas    |      3667.00
      113107 | TP3_SB2026TP3_PRODUCTO_013107 | Bebidas    |      3852.00
      113132 | TP3_SB2026TP3_PRODUCTO_013132 | Bebidas    |      4777.00
      113137 | TP3_SB2026TP3_PRODUCTO_013137 | Bebidas    |      4962.00
      113162 | TP3_SB2026TP3_PRODUCTO_013162 | Bebidas    |      1386.00
      113167 | TP3_SB2026TP3_PRODUCTO_013167 | Bebidas    |      1571.00
      113187 | TP3_SB2026TP3_PRODUCTO_013187 | Bebidas    |      2311.00
      113192 | TP3_SB2026TP3_PRODUCTO_013192 | Bebidas    |      2496.00
      113217 | TP3_SB2026TP3_PRODUCTO_013217 | Bebidas    |      3421.00
      113237 | TP3_SB2026TP3_PRODUCTO_013237 | Bebidas    |      4161.00
      113242 | TP3_SB2026TP3_PRODUCTO_013242 | Bebidas    |      4346.00
      113247 | TP3_SB2026TP3_PRODUCTO_013247 | Bebidas    |      4531.00
      113252 | TP3_SB2026TP3_PRODUCTO_013252 | Bebidas    |      4716.00
      113267 | TP3_SB2026TP3_PRODUCTO_013267 | Bebidas    |       770.00
      113272 | TP3_SB2026TP3_PRODUCTO_013272 | Bebidas    |       955.00
      113277 | TP3_SB2026TP3_PRODUCTO_013277 | Bebidas    |      1140.00
      113302 | TP3_SB2026TP3_PRODUCTO_013302 | Bebidas    |      2065.00
      113322 | TP3_SB2026TP3_PRODUCTO_013322 | Bebidas    |      2805.00
      113327 | TP3_SB2026TP3_PRODUCTO_013327 | Bebidas    |      2990.00
      113332 | TP3_SB2026TP3_PRODUCTO_013332 | Bebidas    |      3175.00
      113357 | TP3_SB2026TP3_PRODUCTO_013357 | Bebidas    |      4100.00
      113377 | TP3_SB2026TP3_PRODUCTO_013377 | Bebidas    |      4840.00
      113382 | TP3_SB2026TP3_PRODUCTO_013382 | Bebidas    |       524.00
      113387 | TP3_SB2026TP3_PRODUCTO_013387 | Bebidas    |       709.00
      113407 | TP3_SB2026TP3_PRODUCTO_013407 | Bebidas    |      1449.00
      113412 | TP3_SB2026TP3_PRODUCTO_013412 | Bebidas    |      1634.00
      113417 | TP3_SB2026TP3_PRODUCTO_013417 | Bebidas    |      1819.00
      113442 | TP3_SB2026TP3_PRODUCTO_013442 | Bebidas    |      2744.00
      113462 | TP3_SB2026TP3_PRODUCTO_013462 | Bebidas    |      3484.00
      113467 | TP3_SB2026TP3_PRODUCTO_013467 | Bebidas    |      3669.00
      113472 | TP3_SB2026TP3_PRODUCTO_013472 | Bebidas    |      3854.00
      113497 | TP3_SB2026TP3_PRODUCTO_013497 | Bebidas    |      4779.00
      113527 | TP3_SB2026TP3_PRODUCTO_013527 | Bebidas    |      1388.00
      113547 | TP3_SB2026TP3_PRODUCTO_013547 | Bebidas    |      2128.00
      113552 | TP3_SB2026TP3_PRODUCTO_013552 | Bebidas    |      2313.00
      113557 | TP3_SB2026TP3_PRODUCTO_013557 | Bebidas    |      2498.00
      113597 | TP3_SB2026TP3_PRODUCTO_013597 | Bebidas    |      3978.00
      113602 | TP3_SB2026TP3_PRODUCTO_013602 | Bebidas    |      4163.00
      113607 | TP3_SB2026TP3_PRODUCTO_013607 | Bebidas    |      4348.00
      113612 | TP3_SB2026TP3_PRODUCTO_013612 | Bebidas    |      4533.00
      113632 | TP3_SB2026TP3_PRODUCTO_013632 | Bebidas    |       772.00
      113637 | TP3_SB2026TP3_PRODUCTO_013637 | Bebidas    |       957.00
      113642 | TP3_SB2026TP3_PRODUCTO_013642 | Bebidas    |      1142.00
      113682 | TP3_SB2026TP3_PRODUCTO_013682 | Bebidas    |      2622.00
      113687 | TP3_SB2026TP3_PRODUCTO_013687 | Bebidas    |      2807.00
      113692 | TP3_SB2026TP3_PRODUCTO_013692 | Bebidas    |      2992.00
      113697 | TP3_SB2026TP3_PRODUCTO_013697 | Bebidas    |      3177.00
      113737 | TP3_SB2026TP3_PRODUCTO_013737 | Bebidas    |      4657.00
      113742 | TP3_SB2026TP3_PRODUCTO_013742 | Bebidas    |      4842.00
      113747 | TP3_SB2026TP3_PRODUCTO_013747 | Bebidas    |       526.00
      113767 | TP3_SB2026TP3_PRODUCTO_013767 | Bebidas    |      1266.00
      113772 | TP3_SB2026TP3_PRODUCTO_013772 | Bebidas    |      1451.00
      113777 | TP3_SB2026TP3_PRODUCTO_013777 | Bebidas    |      1636.00
      113782 | TP3_SB2026TP3_PRODUCTO_013782 | Bebidas    |      1821.00
      113822 | TP3_SB2026TP3_PRODUCTO_013822 | Bebidas    |      3301.00
      113827 | TP3_SB2026TP3_PRODUCTO_013827 | Bebidas    |      3486.00
      113832 | TP3_SB2026TP3_PRODUCTO_013832 | Bebidas    |      3671.00
      113907 | TP3_SB2026TP3_PRODUCTO_013907 | Bebidas    |      1945.00
      113912 | TP3_SB2026TP3_PRODUCTO_013912 | Bebidas    |      2130.00
      113917 | TP3_SB2026TP3_PRODUCTO_013917 | Bebidas    |      2315.00
      113922 | TP3_SB2026TP3_PRODUCTO_013922 | Bebidas    |      2500.00
      113957 | TP3_SB2026TP3_PRODUCTO_013957 | Bebidas    |      3795.00
      113962 | TP3_SB2026TP3_PRODUCTO_013962 | Bebidas    |      3980.00
      113967 | TP3_SB2026TP3_PRODUCTO_013967 | Bebidas    |      4165.00
      113972 | TP3_SB2026TP3_PRODUCTO_013972 | Bebidas    |      4350.00
      113992 | TP3_SB2026TP3_PRODUCTO_013992 | Bebidas    |       589.00
      113997 | TP3_SB2026TP3_PRODUCTO_013997 | Bebidas    |       774.00
      114002 | TP3_SB2026TP3_PRODUCTO_014002 | Bebidas    |       959.00
      114007 | TP3_SB2026TP3_PRODUCTO_014007 | Bebidas    |      1144.00
      114042 | TP3_SB2026TP3_PRODUCTO_014042 | Bebidas    |      2439.00
      114047 | TP3_SB2026TP3_PRODUCTO_014047 | Bebidas    |      2624.00
      114052 | TP3_SB2026TP3_PRODUCTO_014052 | Bebidas    |      2809.00
      114057 | TP3_SB2026TP3_PRODUCTO_014057 | Bebidas    |      2994.00
      114062 | TP3_SB2026TP3_PRODUCTO_014062 | Bebidas    |      3179.00
      114097 | TP3_SB2026TP3_PRODUCTO_014097 | Bebidas    |      4474.00
      114102 | TP3_SB2026TP3_PRODUCTO_014102 | Bebidas    |      4659.00
      114107 | TP3_SB2026TP3_PRODUCTO_014107 | Bebidas    |      4844.00
      114127 | TP3_SB2026TP3_PRODUCTO_014127 | Bebidas    |      1083.00
      114132 | TP3_SB2026TP3_PRODUCTO_014132 | Bebidas    |      1268.00
      114137 | TP3_SB2026TP3_PRODUCTO_014137 | Bebidas    |      1453.00
      114142 | TP3_SB2026TP3_PRODUCTO_014142 | Bebidas    |      1638.00
      114147 | TP3_SB2026TP3_PRODUCTO_014147 | Bebidas    |      1823.00
      114182 | TP3_SB2026TP3_PRODUCTO_014182 | Bebidas    |      3118.00
      114187 | TP3_SB2026TP3_PRODUCTO_014187 | Bebidas    |      3303.00
      114192 | TP3_SB2026TP3_PRODUCTO_014192 | Bebidas    |      3488.00
      114202 | TP3_SB2026TP3_PRODUCTO_014202 | Bebidas    |      3858.00
      114232 | TP3_SB2026TP3_PRODUCTO_014232 | Bebidas    |      4968.00
      114267 | TP3_SB2026TP3_PRODUCTO_014267 | Bebidas    |      1762.00
      114272 | TP3_SB2026TP3_PRODUCTO_014272 | Bebidas    |      1947.00
      114277 | TP3_SB2026TP3_PRODUCTO_014277 | Bebidas    |      2132.00
      114282 | TP3_SB2026TP3_PRODUCTO_014282 | Bebidas    |      2317.00
      114287 | TP3_SB2026TP3_PRODUCTO_014287 | Bebidas    |      2502.00
      114317 | TP3_SB2026TP3_PRODUCTO_014317 | Bebidas    |      3612.00
      114322 | TP3_SB2026TP3_PRODUCTO_014322 | Bebidas    |      3797.00
      114327 | TP3_SB2026TP3_PRODUCTO_014327 | Bebidas    |      3982.00
      114332 | TP3_SB2026TP3_PRODUCTO_014332 | Bebidas    |      4167.00
      114352 | TP3_SB2026TP3_PRODUCTO_014352 | Bebidas    |      4907.00
      114357 | TP3_SB2026TP3_PRODUCTO_014357 | Bebidas    |       591.00
      114362 | TP3_SB2026TP3_PRODUCTO_014362 | Bebidas    |       776.00
      114367 | TP3_SB2026TP3_PRODUCTO_014367 | Bebidas    |       961.00
      114372 | TP3_SB2026TP3_PRODUCTO_014372 | Bebidas    |      1146.00
      114402 | TP3_SB2026TP3_PRODUCTO_014402 | Bebidas    |      2256.00
      114407 | TP3_SB2026TP3_PRODUCTO_014407 | Bebidas    |      2441.00
      114412 | TP3_SB2026TP3_PRODUCTO_014412 | Bebidas    |      2626.00
      114417 | TP3_SB2026TP3_PRODUCTO_014417 | Bebidas    |      2811.00
      114422 | TP3_SB2026TP3_PRODUCTO_014422 | Bebidas    |      2996.00
      114427 | TP3_SB2026TP3_PRODUCTO_014427 | Bebidas    |      3181.00
      114457 | TP3_SB2026TP3_PRODUCTO_014457 | Bebidas    |      4291.00
      114462 | TP3_SB2026TP3_PRODUCTO_014462 | Bebidas    |      4476.00
      114467 | TP3_SB2026TP3_PRODUCTO_014467 | Bebidas    |      4661.00
      114487 | TP3_SB2026TP3_PRODUCTO_014487 | Bebidas    |       900.00
      114492 | TP3_SB2026TP3_PRODUCTO_014492 | Bebidas    |      1085.00
      114497 | TP3_SB2026TP3_PRODUCTO_014497 | Bebidas    |      1270.00
      114502 | TP3_SB2026TP3_PRODUCTO_014502 | Bebidas    |      1455.00
      114507 | TP3_SB2026TP3_PRODUCTO_014507 | Bebidas    |      1640.00
      114512 | TP3_SB2026TP3_PRODUCTO_014512 | Bebidas    |      1825.00
      114542 | TP3_SB2026TP3_PRODUCTO_014542 | Bebidas    |      2935.00
      114547 | TP3_SB2026TP3_PRODUCTO_014547 | Bebidas    |      3120.00
      114552 | TP3_SB2026TP3_PRODUCTO_014552 | Bebidas    |      3305.00
      114567 | TP3_SB2026TP3_PRODUCTO_014567 | Bebidas    |      3860.00
      114592 | TP3_SB2026TP3_PRODUCTO_014592 | Bebidas    |      4785.00
